i,q,p_L
100,0.05,0.5170027615417219
100,0.1,0.5162963161344087
100,0.15,0.5148623534355689
100,0.2,0.5140726101142393
100,0.25,0.5128744321599534
100,0.3,0.5115832380594407
100,0.35,0.5099065757515647
100,0.4,0.5096994654668503
100,0.45,0.5065826764427136
100,0.5,0.5049507009850899
100,0.55,0.5036121064578225
100,0.6,0.4994758006661568
100,0.65,0.4972472820416621
100,0.7,0.49530322870628407
100,0.75,0.4921054444292957
100,0.8,0.48941110171008695
100,0.85,0.48610303256542897
100,0.9,0.4829535601994098
100,0.95,0.4805459054118328
100,1.0,0.474078319689445
100,1.05,0.4702376734111877
100,1.1,0.46712304710429814
100,1.15,0.46158359019570605
100,1.2,0.4575910603860324
100,1.25,0.4530615722946431
100,1.3,0.44777672047530487
100,1.35,0.4412871625977622
100,1.4,0.436808105488935
100,1.45,0.4306375025704541
100,1.5,0.4255972352066011
100,1.55,0.42014371100359515
100,1.6,0.4134390560321536
100,1.65,0.4078864013092631
100,1.7,0.4028320077482298
100,1.75,0.3964387168885818
100,1.8,0.39272814803835027
100,1.85,0.3856272199844594
100,1.9,0.38116443710660614
100,1.95,0.3762202535853671
100,2.0,0.3715912805612347
100,2.05,0.3682316140094063
100,2.1,0.36404168908913187
100,2.15,0.3608827063518661
100,2.2,0.3572095097279822
100,2.25,0.35209795564360996
100,2.3,0.3490806539650751
100,2.35,0.3453231753349265
100,2.4,0.34162824907540035
100,2.45,0.33855213992443006
100,2.5,0.3361685871861963
100,2.55,0.33224530930038393
100,2.6,0.32852132622996083
100,2.65,0.3264436512297311
100,2.7,0.3277269374457745
100,2.75,0.32291680390195937
100,2.8,0.31967330928825927
100,2.85,0.3180456494811493
100,2.9,0.31505378517243293
100,2.95,0.3135817206161156
105,0.0,0.5129594609959122
105,0.05,0.5104260628831584
105,0.1,0.5102882885452263
105,0.15,0.509141715915771
105,0.2,0.508096478474108
105,0.25,0.5070414322402553
105,0.3,0.5056729699532326
105,0.35,0.5045308923252046
105,0.4,0.5028452402638958
105,0.45,0.5005201004053995
105,0.5,0.49871043334502335
105,0.55,0.4969467168600991
105,0.6,0.4934917602394246
105,0.65,0.49091728102239157
105,0.7,0.4883832003559011
105,0.75,0.4855659498498763
105,0.8,0.4827994800004679
105,0.85,0.47886710494159734
105,0.9,0.4750882746588312
105,0.95,0.4737374401563002
105,1.0,0.4666242360760773
105,1.05,0.46333230522643254
105,1.1,0.4577955311810271
105,1.15,0.4528853333250103
105,1.2,0.4490789142494818
105,1.25,0.443602197978098
105,1.3,0.4386797386825117
105,1.35,0.4326023085123092
105,1.4,0.42727423428274075
105,1.45,0.42086871535965215
105,1.5,0.41526950385577865
105,1.55,0.40928113527275123
105,1.6,0.404409909253162
105,1.65,0.39723275239887545
105,1.7,0.39188652033379257
105,1.75,0.386160918072669
105,1.8,0.38139704227685706
105,1.85,0.3755522158609844
105,1.9,0.37183716340946865
105,1.95,0.36662887467407346
105,2.0,0.3620017828424301
105,2.05,0.35756426875647723
105,2.1,0.35276359885171266
105,2.15,0.3501918035561094
105,2.2,0.34727530658965794
105,2.25,0.342052697884282
105,2.3,0.33934049146011397
105,2.35,0.33621212200993955
105,2.4,0.3330337893699535
105,2.45,0.329909043312945
105,2.5,0.32699802951311835
105,2.55,0.3234608374845487
105,2.6,0.32057706015741505
105,2.65,0.3184595172683681
105,2.7,0.316951954449734
105,2.75,0.3136099060366244
105,2.8,0.31156639596884705
105,2.85,0.3093326088427042
105,2.9,0.3070919047580903
105,2.95,0.30333732949187353
110,0.0,0.5078339198849985
110,0.05,0.5057153329077643
110,0.1,0.5050731309518228
110,0.15,0.5033142629478583
110,0.2,0.503279570443488
110,0.25,0.5024462448560103
110,0.3,0.5009223266433505
110,0.35,0.49869856707998095
110,0.4,0.49779666391902244
110,0.45,0.49471234317684704
110,0.5,0.4939019070856031
110,0.55,0.4917178276818572
110,0.6,0.48799151373836286
110,0.65,0.4850938634972883
110,0.7,0.4826750218887449
110,0.75,0.4792612915104709
110,0.8,0.476441766859858
110,0.85,0.47219937444560983
110,0.9,0.4693312031822502
110,0.95,0.4674827853084834
110,1.0,0.4601141511081955
110,1.05,0.45603101043976707
110,1.1,0.4510287676375682
110,1.15,0.44622463803520507
110,1.2,0.441245427105398
110,1.25,0.4356348041294348
110,1.3,0.43008281080073474
110,1.35,0.4235844639521524
110,1.4,0.41852118126061694
110,1.45,0.41227944392374655
110,1.5,0.40668847033458977
110,1.55,0.4009015210441619
110,1.6,0.3945762309260128
110,1.65,0.38854634711804964
110,1.7,0.3824942117216601
110,1.75,0.3766879288668357
110,1.8,0.3730119277373784
110,1.85,0.36762183362206347
110,1.9,0.36249875825175437
110,1.95,0.3587997938944495
110,2.0,0.35307541516228547
110,2.05,0.3505071045590951
110,2.1,0.3449329629185668
110,2.15,0.34200151049758754
110,2.2,0.33922131926038623
110,2.25,0.3354657167367356
110,2.3,0.33171950918622206
110,2.35,0.3291663844712148
110,2.4,0.3253926172148609
110,2.45,0.32313439314587056
110,2.5,0.32045924267227394
110,2.55,0.31593229943817247
110,2.6,0.3140800113398405
110,2.65,0.3123521840708298
110,2.7,0.31097819685610234
110,2.75,0.3072942424192783
110,2.8,0.3053479239131073
110,2.85,0.3021107219005239
110,2.9,0.3006866760313134
110,2.95,0.297439758087892
115,0.0,0.5023758969528727
115,0.05,0.5004436249721442
115,0.1,0.5000859940147194
115,0.15,0.49817332990158203
115,0.2,0.49767890516926006
115,0.25,0.49664478425471376
115,0.3,0.4953683905518438
115,0.35,0.4933461396195155
115,0.4,0.4923099817049896
115,0.45,0.48881982885903075
115,0.5,0.48702205860989206
115,0.55,0.4862900039421962
115,0.6,0.48139207783344223
115,0.65,0.4789648718066937
115,0.7,0.47615355992138336
115,0.75,0.4730646635014651
115,0.8,0.4697502837157975
115,0.85,0.4657149977149148
115,0.9,0.4627554058726463
115,0.95,0.4602311896310517
115,1.0,0.4524045252063008
115,1.05,0.44836135123394183
115,1.1,0.4433498286214247
115,1.15,0.43874726716766405
115,1.2,0.4330269809819932
115,1.25,0.42737086566989424
115,1.3,0.4217461400759427
115,1.35,0.4151710867824604
115,1.4,0.41019787593591056
115,1.45,0.4037389870917401
115,1.5,0.3967724407052133
115,1.55,0.3917366175869681
115,1.6,0.3848275636947334
115,1.65,0.37968669961213225
115,1.7,0.37469904029087175
115,1.75,0.3683091816710006
115,1.8,0.36392707108699923
115,1.85,0.359114184197031
115,1.9,0.35497901072425303
115,1.95,0.3493304158159814
115,2.0,0.3450363139571589
115,2.05,0.3417160362506137
115,2.1,0.33779100347077673
115,2.15,0.33424381020896055
115,2.2,0.33156731331466166
115,2.25,0.326995324435538
115,2.3,0.32412918666513674
115,2.35,0.3204833241052782
115,2.4,0.3167968849329742
115,2.45,0.3154079223530788
115,2.5,0.31252054146105823
115,2.55,0.30816627693530324
115,2.6,0.30592609263624176
115,2.65,0.30406929689299034
115,2.7,0.30291416113021213
115,2.75,0.29944095359834605
115,2.8,0.29758623132954376
115,2.85,0.2969745898092735
115,2.9,0.2941374787869293
115,2.95,0.29221204538611895
120,0.0,0.49983856102616403
120,0.05,0.49807932496549734
120,0.1,0.49682049225574815
120,0.15,0.49550618905999716
120,0.2,0.49492812088534965
120,0.25,0.4938358470538016
120,0.3,0.4917481946105779
120,0.35,0.4909458362038777
120,0.4,0.4875251672787698
120,0.45,0.48638413081352777
120,0.5,0.4843787087869442
120,0.55,0.482714931221166
120,0.6,0.47869588987433825
120,0.65,0.47594548567370376
120,0.7,0.47256416308800936
120,0.75,0.46911039904433494
120,0.8,0.4658925112071364
120,0.85,0.46190695735548903
120,0.9,0.4577939822019748
120,0.95,0.45564825493812283
120,1.0,0.4469320850374685
120,1.05,0.44433207831384225
120,1.1,0.4384239144237098
120,1.15,0.43349207825116737
120,1.2,0.42876254806858194
120,1.25,0.4218324913932435
120,1.3,0.41726247867116456
120,1.35,0.4096186368354867
120,1.4,0.4048374974075117
120,1.45,0.3988002816794716
120,1.5,0.39147323731101996
120,1.55,0.38647327444680213
120,1.6,0.37982216922361456
120,1.65,0.3739776868866923
120,1.7,0.3697730816481795
120,1.75,0.3635630423758633
120,1.8,0.3591847341977065
120,1.85,0.3548392840984289
120,1.9,0.34973403233606043
120,1.95,0.34512692180590204
120,2.0,0.34056557192481013
120,2.05,0.3384540919230653
120,2.1,0.33339217669486165
120,2.15,0.3300169602001309
120,2.2,0.32787599723327016
120,2.25,0.3235220114145302
120,2.3,0.3204946995456566
120,2.35,0.31768188533455355
120,2.4,0.31453744423475233
120,2.45,0.31213360624955777
120,2.5,0.3103657993047599
120,2.55,0.30628610526509437
120,2.6,0.30428224124785075
120,2.65,0.30198104672313353
120,2.7,0.3004151427172292
120,2.75,0.296689765392563
120,2.8,0.2951803281178807
120,2.85,0.2931292073832894
120,2.9,0.2915105651231434
120,2.95,0.28892753634604645
125,0.0,0.49400388621408764
125,0.05,0.49237302759786034
125,0.1,0.4916443954699818
125,0.15,0.4904207013162649
125,0.2,0.4884965702455591
125,0.25,0.48805046689444775
125,0.3,0.4868018167910188
125,0.35,0.4848182124848327
125,0.4,0.4825173482428573
125,0.45,0.47980352394677644
125,0.5,0.4784416347812643
125,0.55,0.4765658468299536
125,0.6,0.47196481302037147
125,0.65,0.4693239480660649
125,0.7,0.46564509279708144
125,0.75,0.46213500073409525
125,0.8,0.4589713328900243
125,0.85,0.45487616085138255
125,0.9,0.4505167750178657
125,0.95,0.4485190282910435
125,1.0,0.44027095079307055
125,1.05,0.4358000473431581
125,1.1,0.43027095998008597
125,1.15,0.4243984849334928
125,1.2,0.41923535289076563
125,1.25,0.4131283040518614
125,1.3,0.40690738893188094
125,1.35,0.4013609862998791
125,1.4,0.39476296096944996
125,1.45,0.3880609201229947
125,1.5,0.38230004610197243
125,1.55,0.37708595538294903
125,1.6,0.3697841979504751
125,1.65,0.36507076400449545
125,1.7,0.3601129779779216
125,1.75,0.3531971412939679
125,1.8,0.3496585740019428
125,1.85,0.3450256262699001
125,1.9,0.34088288182933424
125,1.95,0.33597162640690126
125,2.0,0.3319279666651235
125,2.05,0.32881004209853487
125,2.1,0.32458319819524883
125,2.15,0.3220266369723253
125,2.2,0.3186088914383794
125,2.25,0.31526094531577503
125,2.3,0.31199432113515385
125,2.35,0.30923532621804295
125,2.4,0.3068535162529549
125,2.45,0.30417563192714553
125,2.5,0.30168512217378785
125,2.55,0.2972895375917756
125,2.6,0.2955542835375152
125,2.65,0.29331769477398045
125,2.7,0.2930054021828089
125,2.75,0.28807681237836885
125,2.8,0.2875355350765125
125,2.85,0.28462449218577207
125,2.9,0.28458278459593805
125,2.95,0.28294097752614356
130,0.0,0.48860114585301545
130,0.05,0.4868295746378311
130,0.1,0.48506826016451743
130,0.15,0.4844911814697522
130,0.2,0.4832389809519665
130,0.25,0.4820735972825494
130,0.3,0.48059000218791104
130,0.35,0.4789280495899921
130,0.4,0.4775980014083206
130,0.45,0.47410511646698783
130,0.5,0.47148787223711225
130,0.55,0.4698092533900799
130,0.6,0.46557955932543443
130,0.65,0.4624528766764905
130,0.7,0.4592391452767757
130,0.75,0.45498435267868104
130,0.8,0.4523154604635207
130,0.85,0.4469957496096986
130,0.9,0.44321204588430607
130,0.95,0.4403688537081481
130,1.0,0.43191578984614176
130,1.05,0.4277343249625973
130,1.1,0.42215023795618806
130,1.15,0.4157320274496098
130,1.2,0.40969178235949827
130,1.25,0.4043022349041397
130,1.3,0.39822633261994883
130,1.35,0.39135800715885144
130,1.4,0.3853967277863239
130,1.45,0.37903009626382383
130,1.5,0.3726495651927926
130,1.55,0.36772996218526427
130,1.6,0.36105121046152766
130,1.65,0.35571329613637176
130,1.7,0.3508065197835335
130,1.75,0.34484287625848203
130,1.8,0.3407018552996971
130,1.85,0.33518909478677955
130,1.9,0.3328744105406231
130,1.95,0.3279935675662639
130,2.0,0.32442175774973725
130,2.05,0.3201031502836143
130,2.1,0.316103625707475
130,2.15,0.31340517882824137
130,2.2,0.31028925627756626
130,2.25,0.30693756374904174
130,2.3,0.30393368662102865
130,2.35,0.3015749127314954
130,2.4,0.29852884504402594
130,2.45,0.2954266249476225
130,2.5,0.2942392899136002
130,2.55,0.2898413754577162
130,2.6,0.28672435993108547
130,2.65,0.28594719130714413
130,2.7,0.28548104053975715
130,2.75,0.2811117714353796
130,2.8,0.27959319465536964
130,2.85,0.2772716305996466
130,2.9,0.27612890417279345
130,2.95,0.2743462940628365
135,0.0,0.4859532127345659
135,0.05,0.48442738460306406
135,0.1,0.48272177579768466
135,0.15,0.48167181978198154
135,0.2,0.48016784849528493
135,0.25,0.4790421792758742
135,0.3,0.47777813470147523
135,0.35,0.4756849834736073
135,0.4,0.473986819845742
135,0.45,0.47090020036718083
135,0.5,0.46861341404150636
135,0.55,0.4669793362657674
135,0.6,0.4627114868734263
135,0.65,0.45922485219350956
135,0.7,0.4550740400833387
135,0.75,0.4516534128064223
135,0.8,0.44752847966522824
135,0.85,0.4427527748962821
135,0.9,0.4395698963407223
135,0.95,0.43593080459258776
135,1.0,0.42898072682256483
135,1.05,0.42251894875078194
135,1.1,0.4175460367490113
135,1.15,0.4107737000498918
135,1.2,0.40446680856291
135,1.25,0.39886415401721914
135,1.3,0.39281968251332783
135,1.35,0.38569223000641123
135,1.4,0.37979797136298793
135,1.45,0.374179276420708
135,1.5,0.36765985723464134
135,1.55,0.3619543974291521
135,1.6,0.3562680723523834
135,1.65,0.35031105073982843
135,1.7,0.3457069550675879
135,1.75,0.3405828124830159
135,1.8,0.33664813624126344
135,1.85,0.3312725129772491
135,1.9,0.32732692997183144
135,1.95,0.32333115293489395
135,2.0,0.3192663845775178
135,2.05,0.3154254076915429
135,2.1,0.31222321546984855
135,2.15,0.30903947158475276
135,2.2,0.30686916890910315
135,2.25,0.30377017072779255
135,2.3,0.3003305954001803
135,2.35,0.29718607166698924
135,2.4,0.2950230502859306
135,2.45,0.29229682094404896
135,2.5,0.29060376499011625
135,2.55,0.2865839447148814
135,2.6,0.2852304332286099
135,2.65,0.2835541401234856
135,2.7,0.28302317579568725
135,2.75,0.27831906441456095
135,2.8,0.2773805458836095
135,2.85,0.27419384240824124
135,2.9,0.273076790732898
135,2.95,0.2709603809349744
140,0.0,0.48195611375391445
140,0.05,0.47965763417111945
140,0.1,0.4789768989671028
140,0.15,0.47755095178076873
140,0.2,0.47652962401137966
140,0.25,0.4749319502844244
140,0.3,0.4739855155183469
140,0.35,0.4709491987383945
140,0.4,0.46937121660002473
140,0.45,0.46572220852985174
140,0.5,0.4636066224139463
140,0.55,0.46279028533228933
140,0.6,0.45785340068078545
140,0.65,0.45461164862191145
140,0.7,0.4506285845095274
140,0.75,0.44576806173994266
140,0.8,0.44363792608478475
140,0.85,0.4379188553588514
140,0.9,0.4332889933526488
140,0.95,0.4301811785722988
140,1.0,0.4219668423786279
140,1.05,0.41699656457592943
140,1.1,0.41143974975086955
140,1.15,0.4054288641761638
140,1.2,0.39958577840010806
140,1.25,0.3925768087446549
140,1.3,0.3865752535861313
140,1.35,0.3794819285511074
140,1.4,0.37335226755567114
140,1.45,0.3673642413277238
140,1.5,0.361214338800929
140,1.55,0.35587030369519324
140,1.6,0.35013419926051215
140,1.65,0.34469374518174345
140,1.7,0.340572000766925
140,1.75,0.33454060270653957
140,1.8,0.3310548366426282
140,1.85,0.3255413807124925
140,1.9,0.3218645684536095
140,1.95,0.31750754840916684
140,2.0,0.31488613800502296
140,2.05,0.3097980330707066
140,2.1,0.3069697941390615
140,2.15,0.3038214658526125
140,2.2,0.3013215525884177
140,2.25,0.2978380984751795
140,2.3,0.2954047510842504
140,2.35,0.2923817223302559
140,2.4,0.2887130053843319
140,2.45,0.28805864192791375
140,2.5,0.28539389813735055
140,2.55,0.2822516868021065
140,2.6,0.28090166128862026
140,2.65,0.27861664043085205
140,2.7,0.27908662779116666
140,2.75,0.2745580622603077
140,2.8,0.273016666236743
140,2.85,0.27283378131782515
140,2.9,0.2702020671641363
140,2.95,0.2681218306953675
145,0.0,0.4804798255722593
145,0.05,0.47778809556003227
145,0.1,0.4775639786124022
145,0.15,0.47539059703864794
145,0.2,0.4752448967840544
145,0.25,0.47349114327020725
145,0.3,0.4733380908031052
145,0.35,0.469409790877791
145,0.4,0.4674538821638642
145,0.45,0.4644582739343517
145,0.5,0.46123419236583535
145,0.55,0.4605334053208145
145,0.6,0.45645830565165924
145,0.65,0.45190721279289375
145,0.7,0.4484294739393352
145,0.75,0.4429782051723307
145,0.8,0.43999955632933546
145,0.85,0.4350668143090407
145,0.9,0.4307284008304742
145,0.95,0.4272066151787769
145,1.0,0.41910848617636626
145,1.05,0.4125305106076032
145,1.1,0.4073411331090199
145,1.15,0.40128921903394216
145,1.2,0.3951678003997084
145,1.25,0.38868776228767127
145,1.3,0.3822204759991585
145,1.35,0.37553382396614704
145,1.4,0.3689392223061097
145,1.45,0.36316355010776585
145,1.5,0.35759084314368966
145,1.55,0.35198573443977466
145,1.6,0.3462940213599036
145,1.65,0.3407235095355275
145,1.7,0.33673516424339794
145,1.75,0.3313570514771005
145,1.8,0.3273041957350222
145,1.85,0.32304288722736624
145,1.9,0.32001434048576105
145,1.95,0.31517889851179964
145,2.0,0.31136401708234107
145,2.05,0.30803821632224004
145,2.1,0.30461458920283435
145,2.15,0.3025213345813266
145,2.2,0.2993763765126785
145,2.25,0.29575938655628425
145,2.3,0.2935899176297572
145,2.35,0.29078537480898026
145,2.4,0.2882415707076661
145,2.45,0.2856669922994061
145,2.5,0.2831424809747956
145,2.55,0.28090961581397333
145,2.6,0.27972841958499794
145,2.65,0.27723242955101773
145,2.7,0.27752833710639796
145,2.75,0.2733015502424996
145,2.8,0.27238438054805847
145,2.85,0.27005296797821615
145,2.9,0.26941442642921465
145,2.95,0.26743585030542766
150,0.0,0.4768552376186862
150,0.05,0.47442025997756837
150,0.1,0.4729061935176437
150,0.15,0.4721965975138658
150,0.2,0.4708767260773093
150,0.25,0.46910049290616757
150,0.3,0.46743229144319143
150,0.35,0.4657048625023775
150,0.4,0.46319320334717873
150,0.45,0.46091607651707056
150,0.5,0.45694482603963704
150,0.55,0.4566211090354338
150,0.6,0.4512773985222821
150,0.65,0.44676710843109674
150,0.7,0.4435839189165772
150,0.75,0.4390587734499727
150,0.8,0.43612269524969033
150,0.85,0.4295195933816166
150,0.9,0.42502970606331336
150,0.95,0.4216801110329716
150,1.0,0.4135969246751057
150,1.05,0.4074289472991592
150,1.1,0.4017094376361924
150,1.15,0.39460776201488873
150,1.2,0.3890607454945866
150,1.25,0.38178829050162383
150,1.3,0.37550977814332115
150,1.35,0.3689569480621038
150,1.4,0.3625013647074714
150,1.45,0.35638167567111295
150,1.5,0.3505728550701395
150,1.55,0.34508426769625583
150,1.6,0.3394652700590323
150,1.65,0.33531617651215934
150,1.7,0.3298230780651286
150,1.75,0.3246992502869435
150,1.8,0.32237774694718563
150,1.85,0.31675501903704156
150,1.9,0.31310420463022154
150,1.95,0.30936458058778843
150,2.0,0.30657613436827985
150,2.05,0.3029580901566691
150,2.1,0.2989103867280643
150,2.15,0.2955002380993631
150,2.2,0.293539118333554
150,2.25,0.2901728450416396
150,2.3,0.28767053569803597
150,2.35,0.28525016347790727
150,2.4,0.2825248143815914
150,2.45,0.28000214883762736
150,2.5,0.2796905292878783
150,2.55,0.2767489065985099
150,2.6,0.27348457608327914
150,2.65,0.2724667385799343
150,2.7,0.2723847842433364
150,2.75,0.26854652322057987
150,2.8,0.26718756357203216
150,2.85,0.26429802411440706
150,2.9,0.2625497494795761
150,2.95,0.2598181492762892
155,0.0,0.47218064160395096
155,0.05,0.47016120740353134
155,0.1,0.46838704477947946
155,0.15,0.46780349817210426
155,0.2,0.4669964037790323
155,0.25,0.4653413382413745
155,0.3,0.4635011099553606
155,0.35,0.4605321303522909
155,0.4,0.4593230112869084
155,0.45,0.4552474606518667
155,0.5,0.45322102775012935
155,0.55,0.45145916992685703
155,0.6,0.4458971820819658
155,0.65,0.4422164876564366
155,0.7,0.43862423454011007
155,0.75,0.4341145927675573
155,0.8,0.42995500193598424
155,0.85,0.42397818779698493
155,0.9,0.4197250444490263
155,0.95,0.41492738424001413
155,1.0,0.4070407374262393
155,1.05,0.40109757466355095
155,1.1,0.3950304186049213
155,1.15,0.3892453191795389
155,1.2,0.3830772056720381
155,1.25,0.37516597569337357
155,1.3,0.37016956790800226
155,1.35,0.3621278425729696
155,1.4,0.35661051799673305
155,1.45,0.3511228201076307
155,1.5,0.3450237016853606
155,1.55,0.3402446318249779
155,1.6,0.3344561809700277
155,1.65,0.3290932882988607
155,1.7,0.32539032986686156
155,1.75,0.32020512149196106
155,1.8,0.31738868003965337
155,1.85,0.31158712684425854
155,1.9,0.30886361048156763
155,1.95,0.30377556015424645
155,2.0,0.3001362165687227
155,2.05,0.2987893663738609
155,2.1,0.2946726699419379
155,2.15,0.29322530034343597
155,2.2,0.29007165589918243
155,2.25,0.28700971135212033
155,2.3,0.28347030617016483
155,2.35,0.2810055258856659
155,2.4,0.27899893049332913
155,2.45,0.27685762775564743
155,2.5,0.2746581932285939
155,2.55,0.2713299201921397
155,2.6,0.2703181836191679
155,2.65,0.2683087615549698
155,2.7,0.2692238687366821
155,2.75,0.2643904915316401
155,2.8,0.26387291338068003
155,2.85,0.2609628800744023
155,2.9,0.2601899238809063
155,2.95,0.2591046133798367
160,0.0,0.4673905895235081
160,0.05,0.46502937135851863
160,0.1,0.4644709068637246
160,0.15,0.46224362525853796
160,0.2,0.46135478902678917
160,0.25,0.4592273307627909
160,0.3,0.4576107075449868
160,0.35,0.4554666974947114
160,0.4,0.45362764246492454
160,0.45,0.4497293427298751
160,0.5,0.44710831673250506
160,0.55,0.44468829935740783
160,0.6,0.4395354054152591
160,0.65,0.4352123991183324
160,0.7,0.43136638042127545
160,0.75,0.427791721379099
160,0.8,0.4236935001976141
160,0.85,0.4173085973422522
160,0.9,0.41282576809642685
160,0.95,0.40862582487551924
160,1.0,0.39959624135682165
160,1.05,0.3943522311321511
160,1.1,0.3864187634425175
160,1.15,0.3806864695118946
160,1.2,0.3742361128801259
160,1.25,0.36762017947139575
160,1.3,0.3612506858549388
160,1.35,0.35509506348148406
160,1.4,0.34821311129051674
160,1.45,0.34153248728819896
160,1.5,0.336847814924094
160,1.55,0.3317063904770957
160,1.6,0.3257361237370408
160,1.65,0.3215634972489916
160,1.7,0.31748016751987673
160,1.75,0.31152499149088314
160,1.8,0.3089003560237961
160,1.85,0.3030729731241502
160,1.9,0.3005940528114173
160,1.95,0.2974664029944317
160,2.0,0.29426740819594294
160,2.05,0.2918189660792638
160,2.1,0.28722006186697674
160,2.15,0.28448411104142657
160,2.2,0.28345715817992867
160,2.25,0.278967050576687
160,2.3,0.2764681239597063
160,2.35,0.27442579505963055
160,2.4,0.2725140212177075
160,2.45,0.2701126333892781
160,2.5,0.26805296571242704
160,2.55,0.2648859145369326
160,2.6,0.26313576000379374
160,2.65,0.26132551000000787
160,2.7,0.2624147901335797
160,2.75,0.25847496539152715
160,2.8,0.2564848471310593
160,2.85,0.25487642184517006
160,2.9,0.25321632443628267
160,2.95,0.2506260286562041
165,0.0,0.4654753210168033
165,0.05,0.46341930372909385
165,0.1,0.46148399931131984
165,0.15,0.4608907726601069
165,0.2,0.4592255201239324
165,0.25,0.45803700877413717
165,0.3,0.4565868200936788
165,0.35,0.45322374753753525
165,0.4,0.4518575644400689
165,0.45,0.44830250173682235
165,0.5,0.4455778967537452
165,0.55,0.4427316469491969
165,0.6,0.43877180812504984
165,0.65,0.43354494068987703
165,0.7,0.42916969443661995
165,0.75,0.42528141736394925
165,0.8,0.4194005477337113
165,0.85,0.41418164790232115
165,0.9,0.4090510926692608
165,0.95,0.4055671668894327
165,1.0,0.39762977906973235
165,1.05,0.3900770134129051
